band_gap,formation_energy_per_atom,full_formula,task_id
0.0,-0.468821431666667,Eu1In1,mp-1058490
0.0,-0.7226348428571434,Eu1Zn2P2,mp-1069383
0.0,-0.41394472666666715,Lu1Ni4Au1,mp-1072381
0.0,-0.2810782769444439,Nd2Ag4,mp-1072737
1.9547000000000003,-0.9523980745312501,Ta1Cu3S4,mp-10748
0.0,-2.3597345285239997,Sr8Mn1Fe7O24,mp-1076445
0.0,-0.9260727483333339,Gd1Bi1Pd1,mp-1076916
0.0,-0.5368714833333333,Tm2Sn4,mp-1077102
0.0,-0.5310284366666664,Ce4Bi2,mp-1077367
0.0,-0.7887960889999995,Ca4Ge2Pd4,mp-1078326
0.0,-0.5060562446874997,Nb4Ge2C2,mp-1078811
0.0,-0.4999963491666666,Ce2Si4Ag2,mp-1080480
0.0,-1.089644835,Y2Si4Pt4,mp-1080646
0.0,-0.5200825496875012,V4Ga2C2,mp-1080835
0.0,-0.9306459599999997,Ce2As4Rh4,mp-1087498
0.0,-0.8239274184759993,Ce3Al1N1,mp-10881
1.5578,-1.7771686795238086,P2Au2O8,mp-1095283
1.8862999999999999,-2.2320877892129634,Ga4Fe8B4O20,mp-1097025
1.0463,-1.4575300860500005,V2Cl10,mp-1101909
0.014599999999999724,-0.7863583550000008,Zr4Ni4Ge4,mp-1102687
0.0,-0.24488779850000006,K4Sn8,mp-1103373
0.0,-0.7178969657142845,Lu6Ge8,mp-1104514
0.0,-0.07893112730769211,Ta6Zn7,mp-1105040
0.0,-0.575573866250001,Dy12Ir4,mp-1105615
0.0,-0.343798289605264,Sm1Co12B6,mp-1105798
0.0,-0.7072907372222232,Zr10Si2Sn6,mp-1106020
0.0,-0.5958776599999993,Hf3Co9B6,mp-1106407
0.0,-0.1966140529999997,La4Mg2Cu4,mp-11086
2.1843,-2.6759456269553796,Cs2In1Ag1F6,mp-1113588
2.0537,-2.2024966388640457,Cs2Gd1Ag1Cl6,mp-1113592
0.0,-0.21892829857142868,Sr2Si8Cu18,mp-11142
0.0,-0.30944246083333365,Be8W4,mp-11282
0.0,-0.5196279950000005,Ca2Ga4,mp-11284
1.7968,-1.0280678297611352,Rb2Se1,mp-11327
0.0,-0.41075321750000054,Zr1Zn1Ni4,mp-11533
0.0,-0.34497026999999986,Sc4Re8,mp-11557
9.0594,-2.198873966702,C2F8,mp-1167
0.0,-0.5897578091071439,La2Si8Ni18,mp-11726
2.2499,-2.6658970729375016,Nb8Pb6O26,mp-1173546
0.5535999999999999,-2.242908901468833,Rb2W6O18,mp-1179800
3.3396,-1.5530685558001707,Rb8Te4H24Se4O40,mp-1179820
0.0,-0.368163806250001,Dy1Er1Ru2,mp-1183783
0.0,-0.7795498960000004,Ce4Si10Ni6,mp-1183797
0.0,-0.2079394212500001,Li1Cd1Hg2,mp-1185207
0.0,-0.5624091312499999,La1Pm1Ga2,mp-1185601
0.0,-0.40178865937499997,Nd2Hg6,mp-1186314
0.0,-0.10669169812500012,Pm6Cd2,mp-1186498
0.0,-0.3004056959821435,Pm1P3,mp-1186622
0.0,-0.2497576018750003,Ta2Cr1Re1,mp-1186772
0.0,-0.001952668749998665,Re1Tc1,mp-1186915
0.0,-0.23492592937499968,Yb1Pm1Cu2,mp-1187538
0.0,-0.8946620168750004,Yb1Nd1Au2,mp-1187627
0.0,-0.4399442716666666,Y2Ag1Hg1,mp-1187701
0.0,-0.8100209237499993,Yb2Ge1Au1,mp-1187891
0.0,-0.08346544333333342,Ti4Cu16,mp-1188441
1.1014,-0.6376870431898145,K4Ag4Ge2Se8,mp-1188845
1.7788,-0.6848930412580825,Rb4Sb4Se8,mp-1189259
3.6563,-3.148401605250001,Ca4Sc2Sb2O12,mp-1189528
0.14139999999999997,-0.3496210183333333,Er16In6Co2,mp-1190234
0.0,-0.5478861431818184,Sr4Zn6Au12,mp-1190711
0.0,-0.5718790368181821,Er6Ga4Ni12,mp-1190853
2.2953,-2.2553765359114593,La6Mg2Al2S14,mp-1190945
0.0,-2.639466476700001,Na2Pr4Ir2O12,mp-11913
4.7782,-0.2764613241374712,Rb4Ga4H16,mp-1191353
0.0,-0.6423158188095242,Pr2Fe12P7,mp-1191863
2.0000999999999998,-0.9623347400080826,Rb4Ta2Cu2Se8,mp-11924
2.2122,-2.571915837857143,Pr4Mo4Br4O16,mp-1192793
0.0,-0.13167469892857245,Zr18Ni2Mo8,mp-1193397
0.0,-0.34320824869047534,Hf18Re8B2,mp-1193562
0.0,-0.32920837071428555,Mn4P24W2,mp-1193594
0.0,-0.3768575586206894,Er6Al7Cu16,mp-1193693
3.5296000000000003,-2.1427913906181315,Te4P4O18,mp-1193939
0.0,-0.36896183620689665,Dy6Al7Cu16,mp-1194170
0.3399000000000001,-0.4594888782226558,Sn12Ir8Se12,mp-1194504
2.2459,-1.9415194025959999,Mn4Pb8W4O24,mp-1194656
1.9320999999999997,-0.8367856777010004,Sr16P56Cl8,mp-1194705
5.571999999999999,-2.344890098229216,Ca1Al6H12S4O28,mp-1194752
3.1366000000000005,-2.3298859290500005,K4Y4Te8O24,mp-1194980
2.2163000000000004,-1.8366093229829554,Co8Bi16S8O56,mp-1195268
0.7204999999999995,-1.6952053456835943,Pr8Zr4Se20,mp-1195609
2.4748,-1.2448522428660709,La4Tl4P8S24,mp-1195614
1.036,-3.056122342553652,Ba4Mn4P4O16F8,mp-1195656
0.5228000000000002,-2.210680328003248,P8Pd4Pb4O28,mp-1195693
0.0,-0.13953467956521778,Yb2Al40Cr4,mp-1195753
2.1895,-1.1252435394758318,Cs8P4Au4S16,mp-1196015
0.0,-0.7053148573809518,Er22Sn20,mp-1196703
0.0,-0.4990786643749992,Nd6Sn26Ir8,mp-1197860
5.1028,-3.180924826067512,Cs4Er4P8O28,mp-1198204
0.0,-0.4182938776388888,Y7Co6Sn23,mp-1198642
4.4843,-2.919074104116251,Ca8Al12H12O32,mp-1198782
0.02660000000000018,-0.12225666643589779,K6Na14Mg1Tl18,mp-1198979
0.0,-0.07356557249999973,Ho1Mg1,mp-1199
0.0,-0.02262729710526245,Yb4Co34,mp-1199900
6.0267,-4.068441564388334,Tm10B4O12F18,mp-1199949
0.0,-0.7036086988888886,Ce20Ge16,mp-1200696
0.0,-0.8109398988888883,Sc8Nb12Si16,mp-1200765
0.0,-0.6736979538888888,Ho8B24Os4,mp-1200778
3.5245,-1.7122269338394402,Cs4Ga4Se8O24,mp-1200987
1.8631,-0.44877512832178806,Cs4Hg2B18Se18,mp-1202194
1.0705,-0.9576583680555556,Ba12Al8As16,mp-1202519
1.2506,-1.9126240410322224,Mn8As4H4O20,mp-1202591
0.0,-0.5656907655357144,Li4Cu2P2,mp-12029
2.53,-1.5515501360299988,Gd4N12O36,mp-1203247
0.05860000000000021,-2.0310376262829175,K4Ti16Cl44,mp-1203502
0.0,-0.08175426891304359,Ce2Cd40Ni4,mp-1203677
1.5142,-0.8808624241326191,Hg48Bi18As24Cl78,mp-1204118
0.0,-0.2720424388679253,Ho12Al86W8,mp-1204202
0.0,-0.8321917190277782,Ho5Zr3Ni16As12,mp-1205128
0.0,-0.46888802425000053,La2Si2Os4C2,mp-1205718
0.0,-0.5885331989999998,Y4Co4I2,mp-1205726
0.0,-0.531227665555555,Lu6Mn1Sb2,mp-1206042
0.0,-2.2378693360124995,Mn1Cu1F6,mp-1206085
0.0,-0.5739853825000001,Pr2Al4Ni2,mp-1206143
0.0,-0.35485053388888943,Lu2In4,mp-1206287
0.0,-0.4333812384523808,Sm1In5Rh1,mp-1206468
0.0,-2.1283279184689397,Cs2Ag1F6,mp-1206546
0.0,-2.006159573474965,Rb2Na1V1Cl6,mp-1206768
0.0,-0.6053351733333324,Lu3Ga5Co1,mp-1206831
0.0,-0.6641211860714284,Yb4Ga18Rh6,mp-1207626
0.0,-0.5253521467499993,Tm2Mn4Si2C2,mp-1207684
2.0185999999999997,-1.7878639990104173,Tl2S2O8,mp-1208021
0.0,-0.1708809402173911,Zn122Pd16,mp-1208176
6.0659,-3.125778208284313,Tb4Mg4B20O40,mp-1208392
0.02889999999999926,-0.38226076750000004,Ta8Ni12Te20,mp-1208475
5.1444,-3.604278647187501,Tb4Be4Si2O14,mp-1208515
0.0,-0.6837959848333327,Sc4Cu2B4Ir10,mp-1209000
3.1373999999999995,-3.123705083625,Sr12Er8Ge12O48,mp-1209197
4.566,-2.664235938816483,Rb4Ho8Cl28,mp-1209406
3.9958,-2.3742792187886823,Rb8Hf1Mo6O24,mp-1209493
3.0842,-1.4901177572737068,Rb8Pr4I20,mp-1209562
5.8027999999999995,-3.0405716028931398,Rb8Be12Ni8F48,mp-1209719
0.0,-0.9334942463888886,Nd6Hf2Sb10,mp-1209861
0.0,-0.44449890279411747,Pr46Cd8Ir14,mp-1210287
4.2119,-1.6947959753500002,Na6Ho2Br12,mp-1210506
0.0,-0.5615103006249997,Lu10Ni4Sb2,mp-1210754
4.660500000000001,-2.976316628234694,Na24La8P16O64,mp-1210985
3.7164999999999995,-3.093196574130437,La3Hf1Ga5O14,mp-1211281
0.0,-0.5091695930769224,Ho2Al20Ru4,mp-1212388
0.0,-0.6536267844444441,Dy3Al9Ni6,mp-1212853
2.8764000000000003,-2.0194291457208617,Cs2Ta2Cl12,mp-1213077
3.4110999999999994,-2.656083028433907,Cs2Tb2W4O16,mp-1213324
0.0,-0.6285174334586475,Eu4Ni24P10,mp-1213550
0.0,-2.59026039325,Ba6Zr2Ir4O18,mp-1214509
0.0,-1.3531249027976193,Ta2In1S4,mp-1218110
0.0,-2.3997131617968757,Sr2Pr2Tl1Ni2O9,mp-1218716
0.0,-0.46000182089285807,Sm1Gd1B12,mp-1218985
0.0,-0.3755830800000002,Si1Ni6Ge1,mp-1219193
0.0,-0.5237292948333334,Sc2Nb4B4Ru10,mp-1219294
0.0,-0.09769525921775192,Rb8Hg3Ge43,mp-1219674
0.0,-0.4076005700000008,Nb1Al2Ni9,mp-1220476
0.0,-0.15749835666666692,Nb4V4Co4,mp-1220522
2.3717,-1.0110212752355774,Na9Sm1Si4Se12,mp-1220844
0.6289000000000002,-0.6794504293636369,Na8Ca4Si2As8,mp-1221206
0.0,-0.46721501550000044,La1Mn1Fe1Ge2,mp-1223046
0.009000000000000008,-0.544413464461972,Li3Ce4B12H48Cl4,mp-1223687
0.0,-0.5661698860000002,Eu1Co2Si1Ge1,mp-1225172
0.0956999999999999,-0.7617251608571423,Er1Zn1Cu1P2,mp-1225396
0.0,-0.5617202919444451,Er3Ga6Ni9,mp-1225816
0.0,-0.5340909057142854,Co7Ni1P4,mp-1226111
0.0,-0.27620511594339614,Er12Al82Cr12,mp-1226597
0.0,-0.2942294324999999,Ca2Tl3Pb3,mp-1227788
1.9827,-3.253173430361111,Ba6Ti5Pt1O18,mp-1228124
0.0,-0.45385955875000006,Ba3Sr1Sn12,mp-1228128
0.0,-0.7079399215250004,Ba4Cu11Te8S2,mp-1228217
0.0,-0.15896980343749956,Al1Cr4Ga1C2,mp-1228967
0.0,-0.7524311799999992,Ho6Pd4,mp-12544
0.0008999999999996788,-0.222305336428571,Ce4Cu20Au4,mp-12562
0.0,-0.5415473456250002,La2Mg4Pd2,mp-12996
0.0,-1.0927218055625003,Na2Pd6O8,mp-13285
0.0,-0.673808811666666,Ta6B4,mp-13415
0.0,-0.21825181379310363,Zr5Re24,mp-1374
2.1442,-0.750161319866072,Sn4P4S12,mp-13923
1.0269,-0.3800597892857144,Cd1Ga2Te4,mp-13949
2.9147000000000003,-1.4997889239285718,Ca8Ga16S32,mp-14423
0.3101999999999996,-1.6877640654579746,Pr20Se38,mp-14613
3.9939000000000004,-2.920081738278389,Sr12Ni6P12O48,mp-14884
1.8609,-2.433670869721468,Zn4B6Se1O12,mp-14921
1.2291999999999998,-0.4628651848071428,K16Ga8P16,mp-15417
0.0,-0.8282730087499992,Ce2Si4Ni2,mp-15653
1.3851,-0.6450615156249998,Zn1Ga2Se4,mp-15776
2.3491,-2.2172799490312505,K1Dy1S2,mp-15785
0.0,-2.494383432250001,Sr2Mg1Ir1O6,mp-16307
0.0,-1.353467627380952,Dy1P1Pt1,mp-16326
0.0,-0.3277930023076917,Ce1Mn4Al8,mp-16487
0.0,-0.3972803156249993,Lu8Al8,mp-16507
2.5664999999999996,-2.5838390179166657,Nd6Mo12O45,mp-16678
0.0,-0.34412452947368427,Sr1Ni12B6,mp-16830
1.9432,-2.101163205939375,La8Mn2Se12O2,mp-16841
0.9684000000000001,-0.3945341110476189,K12Na8Sn4P12,mp-16847
3.0137,-1.4907421050589988,Pr6Si12N22,mp-16929
1.9937,-1.3681459631342376,Rb8W4S16,mp-17048
2.1383,-1.024385302,K2Te1,mp-1747
1.891,-2.741188757857142,Ba8Cr4O16,mp-17520
3.9804000000000004,-4.1121116075,Tm16O24,mp-1767
0.0,-0.2026494747000001,Na12Hg8,mp-17974
1.5871000000000002,-0.8392631924770835,Na12Ge4Se14,mp-18100
3.8434999999999997,-2.1664714104166674,Hf4Te12O32,mp-18352
0.0,-0.5088494790277771,Dy6Ni14B4,mp-18399
0.0,-0.28387160533333333,Nb20Al10,mp-18427
1.4729999999999999,-0.09631569166666647,Si6As6,mp-1863
0.0,-0.6228083662500001,Ba6Sn10,mp-18636
2.3670999999999998,-2.780332007638889,Li4V2Si2O10,mp-18860
2.3225,-2.6650472369583342,Nd1Fe3B4O12,mp-18936
3.9675,-2.3733168238362072,Rb4Li2V2O8,mp-19123
3.0699,-2.087179569428572,K8Cr4O16,mp-19232
0.0,-0.6564578589999996,Eu1Ge3Pt1,mp-19763
0.03139999999999965,-0.7610409893333341,Gd1B1Rh3,mp-19840
0.9891999999999999,-0.6973025028333333,K2In2Te4,mp-19851
0.0006000000000000172,-2.4444279008925003,Cu1Mo1F6,mp-19859
0.0,-0.6154167237500001,Y2Cu2Sb4,mp-19943
0.011999999999999567,-0.1353897849999992,Zn1Co2Ge1,mp-19971
2.5506,-2.7052538687500007,La1Cu1O2,mp-20072
0.0,-0.36890669,Li1Hg1,mp-2012
0.0,-0.752328991666667,Ce4In2Pd4,mp-20165
1.5799999999999998,-0.8729059826302086,Li2In2Se4,mp-20187
0.7567000000000004,-1.4870782873660715,Eu4P4S12,mp-20217
0.0,-0.02427429000000103,Fe2Sb4,mp-20714
0.001100000000000101,-0.5782056479999994,Ce1Co2Ge2,mp-20933
0.0,-0.42424638300000056,Pr1Fe2Ge2,mp-21221
0.8386000000000005,-0.37659621595238085,Cd1In2Te4,mp-21374
0.0,-0.4556511152380957,Ce12In8Ru8,mp-21556
0.0,-0.8205831997222219,Sc24Te12,mp-21576
0.0,-0.9526460459999996,Eu1Si2Ir2,mp-21849
2.4570999999999996,-2.2327926745681825,Na4W4O14,mp-21896
0.0,-0.9855240325000002,Ce4Sb4Rh4,mp-22249
0.0,-0.2604717983333333,Sr2Al4,mp-22318
0.0,-0.7293001605555567,Eu2Ag2Sb2,mp-22707
0.0,-0.499101701,Ce2Ni2Sn1,mp-22713
0.0,-1.0005323574999991,Tm4Ge4Rh4,mp-22794
1.0679,-1.5987050811499999,Na2Bi2O6,mp-23054
0.0,-2.4544101291457148,Sr2Cu1Cl2O2,mp-23102
0.2975000000000003,-1.253237282247845,Cs1Er6C1I12,mp-23118
2.4489,-1.0693079039008615,Cs2Sn4Br10,mp-23467
1.4876,-1.3572258285294116,Ce2I8O24,mp-23493
3.3375999999999997,-1.7565674724477773,Ca8B4N8Cl4,mp-23632
4.1399,-1.4199798476111114,Fe1H4Cl2O2,mp-23880
1.4554999999999998,-2.1377497904547624,Mn2P2H4O10,mp-23895
0.7923,-1.5392234125504842,Tl4Cu2H24S4O28,mp-24196
0.0,-0.23979312250000007,Eu1Zn5,mp-2436
1.4815,-1.1318631641204169,Hg4H8Se4O20,mp-24426
2.6781,-2.4055691404639883,Rb4Gd4H8S8O36,mp-24617
0.0,-0.38194468375,Sm2Tl2,mp-2541
2.9379999999999997,-2.5987800486706356,Li4Fe4P16O48,mp-25977
2.7136,-2.6983540146590923,Mg4V4O14,mp-27150
7.1811,-3.491037198707112,Cs4Be8F20,mp-27192
5.147,-2.569494206488095,Li12B4O12,mp-27275
0.0,-0.29871301000000017,Nb5Sb4,mp-274
2.6603,-2.223848937226,Sn4O2F4,mp-27480
0.0,-0.44342738875,Yb1Sn3,mp-2751
1.3664000000000003,-1.2004918965555562,K6Ni4O8,mp-27565
0.0,-1.3919175421111116,K6Pt4O8,mp-27566
0.0,-0.23443744000000008,Ga2Au1,mp-2776
0.0,-0.5765538448611119,Er4Ni4B16,mp-27895
0.0,-0.06153265166666699,Yb2Co4,mp-281
1.4617,-1.215852773750001,Ba8Sb16S32,mp-28129
1.8939999999999997,-1.6617782880312504,Na8Sn2O6,mp-28261
3.6546000000000003,-1.3957225866165004,S2Cl4O4,mp-28405
0.0,-0.8960138699999994,Tb1Ge2Rh2,mp-2881
2.1246,-1.1030150658250004,K8Hg4S8,mp-28859
0.9617999999999998,-1.9920136894947622,Ti12C2Cl28,mp-28913
3.0972999999999997,-3.533121708214286,Ba4Nd8O16,mp-2892
0.05339999999999989,-0.8183769684519995,Sr16Ge8N16,mp-29089
3.3240000000000003,-2.6085226100595227,Ho4Mo8O30,mp-29142
0.0,-1.5008785337500004,Ba3Pb1O1,mp-29242
7.1693,-2.311514161780714,K8H20F28,mp-29330
2.2701,-1.259992793074405,Na12In4S12,mp-29375
0.8865000000000001,-1.5888298201562496,Er20C8Br36,mp-29401
0.0,-1.0721272934099615,Rb2W1Br6,mp-29481
4.2315000000000005,-0.6809658770609524,Na2P8N14,mp-29598
0.0,-0.8913359475,Ba10Bi6,mp-29621
1.5574,-0.9442974071875003,Li4Au4S4,mp-29829
0.2589000000000006,-1.6734597290786646,Sm20Se38,mp-29832
5.3835999999999995,-2.2787900360072726,Ba2Al4Cl16,mp-30023
0.7579000000000002,-0.28204535521428553,Na16Al16Sb24,mp-30039
5.444000000000001,-1.2205573849111488,Cs4Cl4O16,mp-30206
0.0,-0.29079195999999996,Li2In1Ag1,mp-30344
1.7633,-0.7253352617187501,Tl8Ge8S16,mp-3075
0.0,-0.46288496333333384,Ta1Pd2,mp-30835
0.0,-0.11068028850000004,Tl8Pt12,mp-30853
0.0,-0.37272861499999976,Zr6Bi6,mp-30933
3.4051,-3.1698545583333337,Nd2O4,mp-31049
0.0,-1.0851791841426661,Ho3In1N1,mp-31057
1.8281999999999998,-0.872389260064732,K12P4Se16,mp-31313
0.0,-0.7542842350000001,Er3In3Rh3,mp-3141
0.0,-0.4696383122222218,Ce2Ag2Sn2,mp-31420
0.0,-0.09183657827777776,Na16In8,mp-31430
0.0,-0.6995189049999997,Tb20Bi12,mp-31463
0.0,-0.8606299946428569,Ca12Ga8Pt8,mp-31479
0.0,-0.8289846108571439,Sr1Fe2P2,mp-3299
2.5338,-2.6892729349999995,Mg4Sn2O8,mp-34022
1.7671999999999999,-2.3819861948508336,Ag4Sb4F24,mp-3414
4.7718,-3.8129377932812503,Y8Si4O20,mp-3520
0.0,-2.714395472205881,Gd8Mo12O48,mp-3572
0.0,-2.1617912246150004,Li2Mn2O4,mp-37620
0.0,-0.7971615153333331,Tb1B1Rh3,mp-3869
0.006000000000000227,-0.43230853750000087,Eu2Tl4Pd2,mp-3891
4.609500000000001,-3.4630892399166657,Sr6Si6O18,mp-3978
0.0,-0.5166853151666657,Sm1Co2B2,mp-4073
1.9291999999999998,-2.287607490376667,Ta4N4O4,mp-4165
0.0,-0.8376777399999993,Dy2Si4Ni2,mp-4171
0.0,-0.9163511200000016,Dy1Si2Ru2,mp-4177
0.0,-0.6654391959999998,Tm1Ni2Ge2,mp-4195
2.4970999999999997,-1.0805898529791662,K4B4S14,mp-4351
3.6154,-1.691335796362223,Ba4N8O24,mp-4396
2.9553,-1.4556946126260002,Na2N2O6,mp-4531
0.0,-3.3229412899166677,Ti4O6,mp-458
0.0,-1.8738181885416676,Li8Ru4O12,mp-4630
3.6731,-2.1062244277083337,Zr4Te12O32,mp-4759
3.808,-1.8674666995610114,Li12Se6O24,mp-4855
0.0,-0.8799898649999998,Sc1Sn1Pd2,mp-4897
5.0765,-2.8999821185416668,Li4Si2O6,mp-5012
1.7128999999999999,-1.5415142254827585,Cs16Zn8O16,mp-504601
3.396,-0.9460321699733333,Ni4N8O24,mp-504722
0.0,-0.4902121406249993,Nb4Ni4As8,mp-504835
0.11959999999999993,-2.4087905603957402,Cs4Cu3F10,mp-505031
2.9455999999999998,-2.8398543991875003,Ba6V8O26,mp-505392
0.6193,-0.5656319578055555,K8Li4In4As8,mp-505431
0.0,-0.7075021327551018,Sc2Fe8P4,mp-510133
0.0,-0.5070889441666656,Hf12Ga12,mp-510188
0.0,-0.7506261656250004,Nd2Co2Si4,mp-5170
5.1542,-2.9971478321291203,Sc8P24O72,mp-5207
1.2332,-0.8306528227142859,K12Sn4Te12,mp-540619
3.1685999999999996,-2.412889384578201,Rb2Nb2Ge6O18,mp-540633
2.9156,-1.958160355900001,Na8Li12Fe4O16,mp-540965
2.6652,-1.7761436636315782,Na4Te8Mo2O24,mp-541918
0.0,-1.0391697038990664,Cs2Fe4S6,mp-542475
0.0,-0.47528254249999957,Ge4Pt4,mp-542640
4.1316,-1.9667478927604172,Sn4S4O16,mp-542967
1.3527000000000005,-2.37188392875,Er1Bi2Br1O4,mp-546621
0.0,-1.0208792268571423,Tb1Ni2P2,mp-5517
2.994,-1.800204501748236,Bi24Cl12O28F4,mp-554249
2.0563000000000002,-1.2348314423523812,K18Bi2P8S32,mp-554554
3.7336,-2.432139159819138,Rb2Sb2Br2F6,mp-555234
0.681,-1.5863929599374997,Ba4La4Bi8S24,mp-555699
2.818,-2.607586617000001,Na2Mg4V6O20,mp-555794
2.8775,-2.60738200334967,Rb4Mn4P4O16,mp-556338
1.0152999999999999,-1.8201707469531268,Gd6Cu2Sn2S14,mp-556782
4.113,-3.038853821755379,Cs2K1Mo1F6,mp-557133
2.7254,-1.9342592927344557,Ti4P8Cl32O12,mp-557289
1.8443999999999998,-2.102256189583334,Ca8Fe8Sb8As16O56,mp-557398
2.4743000000000004,-2.2692968497916666,Ba4V4As8O32,mp-557424
2.8895,-3.412938037500001,Ba4Li8Ti24O56,mp-558083
3.0309000000000004,-2.4513584299406816,Pr8S6N2Cl6,mp-558143
3.3536,-3.8195100023268256,Ba24Nb12O18F72,mp-558153
5.3971,-2.6558295780461663,Rb8Ca8S12O48,mp-558752
0.0,-2.312311076552198,P6Ru2O18,mp-558870
2.5161000000000002,-2.0377897734375003,Nb8Bi8Te16O64,mp-559861
4.2120999999999995,-2.5236732502616674,K8Te8O8F24,mp-559932
3.3195,-1.2507839126562506,Tl8Se4O16,mp-559961
2.6948999999999996,-1.971973108384616,K12Li12Te4O24,mp-560739
4.0586,-3.0724692410639998,Na6Cr2F12,mp-560929
2.8625000000000003,-2.3398153316396115,Co6P8Pb2O28,mp-562742
2.3083,-1.1398921426186661,Li4Ca3Si2N6,mp-567219
0.0,-0.4108157637499996,Ce2Al6,mp-567305
0.0,-0.4220823099999998,Tb16Mg4Ir4,mp-567351
0.0,-0.5605386099999997,Pr4Co4I2,mp-567727
1.0749000000000004,-0.27314173178571416,Tl12Si4Te12,mp-568020
0.0,-0.37931913230555475,La20B20C20,mp-568090
0.0,-0.33425658478515663,Tl20Se12,mp-568380
0.0,-0.6259974755691055,Ca7B14Rh20,mp-568511
0.0,-1.0380025928571441,Y1P2Ru2,mp-568832
0.0,-0.1549958799999999,Tl1Cu2Te2,mp-569204
0.0,-1.003490473469388,Tb3P4Pd7,mp-569431
0.0,-0.8817630861538456,Y6Ge12Pt8,mp-570801
0.0,-0.39925864749999995,Dy16Mg4Rh4,mp-571208
1.7751000000000001,-0.6758662775885416,K2Ta2Ag4Se8,mp-571288
0.0,-0.24721379916666683,Dy16Cd4Co4,mp-571376
1.5029000000000003,-1.3441227497656252,La40C16I72,mp-571432
1.0611000000000006,-1.840006298619792,Gd6Cu2Ge2S14,mp-573114
3.0623,-2.076585003249521,Cs24Ge12O36,mp-573150
0.0,-0.5718629735416668,Dy12Ni12Sn24,mp-580525
2.9139999999999997,-3.557156916666667,Li4Gd24B12O56,mp-581285
0.0,-0.6088009137500002,Ba8Ca8Sn24,mp-583645
0.0,-0.8258154120000007,Dy1Co2Si2,mp-5976
5.4876000000000005,-3.2284189127564105,Sr4Si8B8O32,mp-6032
2.5894,-1.9084793952193104,Cs2Sn1Cl6,mp-608555
1.2806999999999995,-2.740242794427084,Eu4S4O16,mp-616175
1.1473,-2.7139059642157144,Sr4Fe2Cl2O6,mp-630641
0.31110000000000015,-2.6499092229545456,Li2Ca6Ru2O12,mp-6342
0.0,-0.37532362249999923,Sn4Rh8,mp-636334
0.0,-0.10401148437499952,La12Co4,mp-640095
1.9777,-2.41977616385375,Re2F14,mp-643265
1.8808,-0.6097775986607142,Sn4Hg8S8Br8,mp-643460
1.6533,-0.15568489074674316,Cs6Mn2H10,mp-643706
1.7979,-1.1036861137711689,Te4P4Cl36,mp-644827
0.0,-2.4203319575000006,Sr6Zn2Ir2O12,mp-6723
0.0,-0.4389329568181818,Sc12Pb10,mp-672313
0.0,-0.46505368000000047,Ho2Ni4,mp-673
0.12400000000000011,-0.8215558333020836,Na3V5Se10,mp-675310
0.0,-0.3498015166666666,Sr2Cd4,mp-677
2.688,-0.7259516500313481,Rb4W12Br28,mp-680048
3.1144,-3.4383260966177565,K32Ti20P8O32F88,mp-684010
2.3058,-1.680131061310976,Bi60As4O100,mp-685318
3.567,-0.9926775016600001,Cd2H8C2N4Cl4O2,mp-697033
0.0,-0.731104345833335,La2Si2Ni2,mp-7030
1.0391000000000004,-2.176534826615592,Na17W19O57,mp-706847
5.338699999999999,-1.2086168369012702,P4H44N8O16,mp-721182
2.5048,-1.3604979435648612,Cd4H8Se4O20,mp-721583
0.0,-0.320482058857143,Li1Cu2P2,mp-7298
3.5073,-1.4027018605149995,Na4H32O20,mp-733637
3.0513,-1.3758598069066672,K8H4I8Cl4O24,mp-733853
0.0,-2.131154207104886,Ba42Ir24Pd9O99,mp-738639
0.98,-2.0639165175555556,Na8V2O8,mp-754829
0.7072999999999999,-2.248769851366885,Na2Cu2P4O14,mp-755492
2.8154000000000003,-2.7496340601136366,Ta4Pb4O14,mp-755663
3.0310000000000006,-3.539242880937501,Ba3Zr2O7,mp-755895
0.0,-0.45601889466666706,Co1B2W2,mp-7573
2.5895,-2.9845949439702393,Ti4P8O28,mp-761010
4.3701,-2.655841771406863,Na6Ga2B8O18,mp-766463
0.2622,-1.8548710891071423,Li4Ni3Sn5O16,mp-768603
4.4364,-4.151510378313334,Pr2O2F2,mp-769173
0.6247999999999999,-2.008659237496668,Na4Mn2As2C2O14,mp-773119
3.2540999999999998,-2.593988806443266,Na4Mn4P4O16,mp-775855
1.9085,-2.6905694202464296,Na6V4P6O24,mp-776557
0.0,-0.22614305900862064,Rb6As2,mp-7898
1.2304999999999997,-1.2015081488250003,K2Pt1S2,mp-7928
1.4573,-2.575719969250001,Ba4Li1Sb3O12,mp-7971
0.9684,-1.7260256741266666,Hg1F2,mp-8177
0.0,-0.03750337750000021,V6Au2,mp-839
0.0,-0.6404012408333344,Ti2Co1Ir1,mp-861639
0.0,-0.6138598225000003,Li1Er2Ir1,mp-862554
0.0,-0.20512490812500062,Sc1Re1Tc2,mp-862609
0.0,-0.5524555649999998,Li1Al1Au2,mp-862717
2.4170000000000003,-1.6540174977708333,Pr4B4S12,mp-862754
0.0,-0.5349084249999994,Mn1Ga1Rh2,mp-864949
0.0,-0.12840767750000026,Cd2Au6,mp-865144
0.0,-0.3418504699999998,Dy2Cu1Ru1,mp-865220
0.0,-0.34450234750000064,Tm2Zn1Os1,mp-865236
0.0,-0.5224324150000008,Lu2Ni1Ru1,mp-865335
